"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",98.94561,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",101.3404,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",103.174,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",102.8924,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",101.6882,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",103.0036,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",100.7766,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",100.8638,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2010_100","2010=100",101.7467,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2010_100","2010=100",101.5609,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2010_100","2010=100",101.2725,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2010_100","2010=100",102.3525,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2010_100","2010=100",105.7044,,
"CCRETT02","Relative unit labour costs","BEL","Belgium","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2010_100","2010=100",106.37,,
"CCRETT02","Relative unit labour costs","CAN","Canada","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",94.43403,,
"CCRETT02","Relative unit labour costs","CAN","Canada","A","Annual","2021","2021","IDX","Index","0","Units","2010_100","2010=100",102.1721,,
"CCRETT02","Relative unit labour costs","CAN","Canada","A","Annual","2022","2022","IDX","Index","0","Units","2010_100","2010=100",101.9455,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",94.13738,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",91.61939,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",95.96589,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",96.01346,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",99.67715,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",104.6063,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",102.3587,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",102.0463,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2010_100","2010=100",102.9375,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2010_100","2010=100",103.5215,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2010_100","2010=100",101.975,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2010_100","2010=100",99.34804,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2010_100","2010=100",98.72031,,
"CCRETT02","Relative unit labour costs","CAN","Canada","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2010_100","2010=100",100.8802,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",118.2912,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","A","Annual","2021","2021","IDX","Index","0","Units","2010_100","2010=100",124.932,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","A","Annual","2022","2022","IDX","Index","0","Units","2010_100","2010=100",130.5062,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",121.1211,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",112.8825,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",118.9191,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",120.2419,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",120.0078,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",127.667,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",126.6911,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",125.362,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2010_100","2010=100",128.9383,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2010_100","2010=100",130.1275,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2010_100","2010=100",130.0547,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2010_100","2010=100",132.9044,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2010_100","2010=100",138.0226,,
"CCRETT02","Relative unit labour costs","CZE","Czech Republic","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2010_100","2010=100",139.7228,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",100.4415,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","A","Annual","2021","2021","IDX","Index","0","Units","2010_100","2010=100",98.73149,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","A","Annual","2022","2022","IDX","Index","0","Units","2010_100","2010=100",98.13448,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",99.16278,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",100.2763,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",101.6064,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",100.7205,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",98.77717,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",98.62548,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",99.33739,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",98.18591,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2010_100","2010=100",99.19325,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2010_100","2010=100",98.18595,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2010_100","2010=100",97.05872,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2010_100","2010=100",98.09998,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2010_100","2010=100",97.03702,,
"CCRETT02","Relative unit labour costs","DNK","Denmark","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2010_100","2010=100",98.25627,,
"CCRETT02","Relative unit labour costs","FIN","Finland","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",94.57776,,
"CCRETT02","Relative unit labour costs","FIN","Finland","A","Annual","2021","2021","IDX","Index","0","Units","2010_100","2010=100",97.84648,,
"CCRETT02","Relative unit labour costs","FIN","Finland","A","Annual","2022","2022","IDX","Index","0","Units","2010_100","2010=100",95.93995,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",95.64769,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",92.5745,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",94.76542,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",95.32343,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",97.64954,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",98.62196,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",98.21064,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",96.90379,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2010_100","2010=100",99.00719,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2010_100","2010=100",95.01712,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2010_100","2010=100",94.24183,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2010_100","2010=100",95.49364,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2010_100","2010=100",98.14304,,
"CCRETT02","Relative unit labour costs","FIN","Finland","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2010_100","2010=100",99.77261,,
"CCRETT02","Relative unit labour costs","FRA","France","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",96.48405,,
"CCRETT02","Relative unit labour costs","FRA","France","A","Annual","2021","2021","IDX","Index","0","Units","2010_100","2010=100",97.53894,,
"CCRETT02","Relative unit labour costs","FRA","France","A","Annual","2022","2022","IDX","Index","0","Units","2010_100","2010=100",96.91589,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",96.49944,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",95.98593,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",96.87812,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",96.57269,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",97.02435,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",98.13193,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",97.69324,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",97.30624,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2010_100","2010=100",97.60627,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2010_100","2010=100",96.92902,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2010_100","2010=100",96.03336,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2010_100","2010=100",97.09489,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2010_100","2010=100",97.04213,,
"CCRETT02","Relative unit labour costs","FRA","France","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2010_100","2010=100",97.01686,,
"CCRETT02","Relative unit labour costs","DEU","Germany","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",105.6278,,
"CCRETT02","Relative unit labour costs","DEU","Germany","A","Annual","2021","2021","IDX","Index","0","Units","2010_100","2010=100",105.8801,,
"CCRETT02","Relative unit labour costs","DEU","Germany","A","Annual","2022","2022","IDX","Index","0","Units","2010_100","2010=100",103.2193,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",105.0342,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",106.4946,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",105.7357,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",105.2467,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",106.4219,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",105.0628,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",106.3321,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",105.7036,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2010_100","2010=100",104.7151,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2010_100","2010=100",102.7992,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2010_100","2010=100",101.6204,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2010_100","2010=100",103.7425,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2010_100","2010=100",105.2897,,
"CCRETT02","Relative unit labour costs","DEU","Germany","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2010_100","2010=100",104.7621,,
"CCRETT02","Relative unit labour costs","GRC","Greece","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",105.5895,,
"CCRETT02","Relative unit labour costs","GRC","Greece","A","Annual","2021","2021","IDX","Index","0","Units","2010_100","2010=100",102.539,,
"CCRETT02","Relative unit labour costs","GRC","Greece","A","Annual","2022","2022","IDX","Index","0","Units","2010_100","2010=100",95.31361,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",100.7996,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",107.2208,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",109.5384,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",104.7991,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",102.0434,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",103.4506,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",102.2932,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",102.369,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2010_100","2010=100",98.67784,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2010_100","2010=100",95.14436,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2010_100","2010=100",93.78698,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2010_100","2010=100",93.64524,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2010_100","2010=100",96.68018,,
"CCRETT02","Relative unit labour costs","GRC","Greece","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2010_100","2010=100",101.2396,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",95.20477,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","A","Annual","2021","2021","IDX","Index","0","Units","2010_100","2010=100",94.92452,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","A","Annual","2022","2022","IDX","Index","0","Units","2010_100","2010=100",92.14042,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",94.28027,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",97.51636,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",95.30247,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",93.72,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",94.39028,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",96.65109,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",96.007,,
"CCRETT02","Relative unit labour costs","HUN","Hungary","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",92.6497,,
