"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",246.5262,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",246.8008,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",245.5139,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",243.2869,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",241.8946,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2015_100","2015=100",241.4778,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units","2015_100","2015=100",240.75,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units","2015_100","2015=100",240.1201,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units","2015_100","2015=100",240.2469,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units","2015_100","2015=100",240.1928,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2023-03","Mar-2023","IDX","Index","0","Units","2015_100","2015=100",239.0022,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2023-04","Apr-2023","IDX","Index","0","Units","2015_100","2015=100",237.8199,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2023-05","May-2023","IDX","Index","0","Units","2015_100","2015=100",237.6532,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2023-06","Jun-2023","IDX","Index","0","Units","2015_100","2015=100",237.1172,,
"MANM","Narrow Money (M1) Index, SA","AUS","Australia","M","Monthly","2023-07","Jul-2023","IDX","Index","0","Units","2015_100","2015=100",235.7459,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",129.7492,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",141.2506,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",153.4453,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",122.2947,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",128.8932,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",132.5055,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",135.3032,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",137.2537,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",138.6157,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",142.5795,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",146.5534,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015_100","2015=100",149.3777,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015_100","2015=100",152.1817,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2015_100","2015=100",155.1916,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2015_100","2015=100",157.0304,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2015_100","2015=100",159.5829,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2015_100","2015=100",160.9898,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",121.2541,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",121.8059,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",123.8241,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",127.3757,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",129.3597,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",129.9443,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",131.1251,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",132.613,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",133.7784,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",134.5447,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",135.3222,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",136.0427,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",136.6831,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",137.3413,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",137.7367,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",138.0317,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",138.345,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",139.4704,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",141.3365,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",142.5047,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",143.8974,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",145.3843,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",146.3371,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",147.9388,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",148.9501,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",149.1735,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",150.0095,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",151.0055,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",152.0393,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",153.5002,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",154.7336,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",155.3226,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",155.5188,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2015_100","2015=100",156.0362,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units","2015_100","2015=100",157.0445,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units","2015_100","2015=100",158.0104,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units","2015_100","2015=100",159.0162,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units","2015_100","2015=100",159.6112,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2023-03","Mar-2023","IDX","Index","0","Units","2015_100","2015=100",160.1212,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2023-04","Apr-2023","IDX","Index","0","Units","2015_100","2015=100",160.767,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2023-05","May-2023","IDX","Index","0","Units","2015_100","2015=100",161.1741,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2023-06","Jun-2023","IDX","Index","0","Units","2015_100","2015=100",161.0283,,
"MABM","Broad Money (M3) Index, SA","AUS","Australia","M","Monthly","2023-07","Jul-2023","IDX","Index","0","Units","2015_100","2015=100",160.8976,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",161.3574,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",194.7473,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",203.1914,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",140.8145,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",157.5208,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",169.3917,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",177.7026,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",182.0157,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",192.9483,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",200.2844,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",203.7407,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015_100","2015=100",205.15,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015_100","2015=100",206.2322,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2015_100","2015=100",203.1002,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2015_100","2015=100",198.283,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2015_100","2015=100",192.7806,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2015_100","2015=100",191.4352,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",137.9818,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",139.725,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",144.7366,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",152.4189,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",157.5269,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",162.6165,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",165.7334,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",169.5205,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",172.9212,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",175.613,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",177.8763,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",179.6185,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",179.6886,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",182.3387,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",184.02,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",189.3693,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",193.3849,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",196.0906,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",198.6493,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",200.7612,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",201.4427,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",201.8934,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",204.4894,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",204.8393,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",204.7284,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",205.742,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",204.9796,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",205.9183,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",206.4436,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",206.3348,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",204.9687,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",202.1629,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",202.1689,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2015_100","2015=100",199.5713,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units","2015_100","2015=100",198.0158,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units","2015_100","2015=100",197.2619,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units","2015_100","2015=100",194.175,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units","2015_100","2015=100",193.335,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2023-03","Mar-2023","IDX","Index","0","Units","2015_100","2015=100",190.8318,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2023-04","Apr-2023","IDX","Index","0","Units","2015_100","2015=100",191.3751,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2023-05","May-2023","IDX","Index","0","Units","2015_100","2015=100",191.2443,,
"MANM","Narrow Money (M1) Index, SA","CAN","Canada","M","Monthly","2023-06","Jun-2023","IDX","Index","0","Units","2015_100","2015=100",191.6861,,
